Node ID	Title	Body	Year	Category	Course	DateCreated	Repository	Collection	Source	Copyright	Production Company	Copyright Notes	Film Title	Director	Photographer	Form/Genre	Location	Physical Description	Notes	File path	File id	File: Name	All Files	Image: Display Image
233	Sketch of set design - chapel interior	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتJoseph Urban papersYear:هت1922Film Title:هتWhen Knighthood Was in FlowerLocation:هتBox 27  Folder 11Director:هتRobert G. VignolaPhysical Description:هتDrawing (b/w)Notes:هتwith Marion Davies	1922	Motion Picture Set Design	Historiography	1922	Rare Book & Manuscript Library  Columbia University	Joseph Urban papers					When Knighthood Was in Flower	Robert G. Vignola			Box 27  Folder 11	Drawing (b/w)	with Marion Davies					
249	Sketch/diagram with Headline Attention to Cameramen " Blue Paper"	Repository:هتRare Book & Manuscript Library  Columbia UniversityCollection:هتSponable PapersYear:هت1929Location:هتBox 10  Folder Grandeur - Mitchell Camera Corp  1929-1930Physical Description:هتCopy of sketch drawing  on blue paperNotes:هتJune 17  1929	1929	Technological History		1929	Rare Book & Manuscript Library  Columbia University	Sponable Papers									Box 10  Folder Grandeur - Mitchell Camera Corp  1929-1930	Copy of sketch drawing  on blue paper	6/17/1929					
204	Still (3 houses in the midst of sand  and dry trees)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersYear:هت1935Location:هتBox 46  Folder 2 Series III.3Physical Description:هتPhotographNotes:هتOctober  1935	1935			1935	Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 2 Series III.3	Photograph	Oct-35					
192	Still (Frame enlargement of Film Title: Fight for Life)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102037.jpg	334	_original	_original | thumbnail | preview	
192	Still (Frame enlargement of Film Title: Fight for Life)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102037.thumbnail.jpg	335	thumbnail	_original | thumbnail | preview	
192	Still (Frame enlargement of Film Title: Fight for Life)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102037.preview.jpg	336	preview	_original | thumbnail | preview	
198	Still back of houses - 356	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102043.jpg	352	_original	_original | thumbnail | preview	
198	Still back of houses - 356	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102043.thumbnail.jpg	353	thumbnail	_original | thumbnail | preview	
198	Still back of houses - 356	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102043.preview.jpg	354	preview	_original | thumbnail | preview	
197	Still of building windows - 350	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102042.jpg	349	_original	_original | thumbnail | preview	
197	Still of building windows - 350	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102042.thumbnail.jpg	350	thumbnail	_original | thumbnail | preview	
197	Still of building windows - 350	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102042.preview.jpg	351	preview	_original | thumbnail | preview	
194	Still of slum houses  with a boy in the middleground	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102039.jpg	340	_original	_original | thumbnail | preview	
194	Still of slum houses  with a boy in the middleground	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102039.thumbnail.jpg	341	thumbnail	_original | thumbnail | preview	
194	Still of slum houses  with a boy in the middleground	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 35  Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 35  Series II.3	Photograph		sites/files/gainesfilm/images/1000102039.preview.jpg	342	preview	_original | thumbnail | preview	
207	Still: Squatters camp on highway. Characters in scene from Resettlement film. Near Bakersfield  California""	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 4 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 4 Series III.3	Photograph		sites/files/gainesfilm/images/1000102052.jpg	379	_original	_original | thumbnail | preview	
207	Still: Squatters camp on highway. Characters in scene from Resettlement film. Near Bakersfield  California""	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 4 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 4 Series III.3	Photograph		sites/files/gainesfilm/images/1000102052.thumbnail.jpg	380	thumbnail	_original | thumbnail | preview	
207	Still: Squatters camp on highway. Characters in scene from Resettlement film. Near Bakersfield  California""	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 46  Folder 4 Series III.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 46  Folder 4 Series III.3	Photograph		sites/files/gainesfilm/images/1000102052.preview.jpg	381	preview	_original | thumbnail | preview	
402	Supreme Court of California Summons Murnau and Robert Flaherty - Colorart vs. Flaherty and Murnau	Visible Evidence  Robert Flaherty  Tabu  Murnau test Source:هتBox 27Repository:هتRare Book and Manuscript Library  Columbia UniversityCollection:هتRobert Flaherty PapersYear:هت1932Notes:هتVisible Evidence  Robert Flaherty  Tabu  Murnau	1932	Documentary Tradition	Documentary Tradition Historiography	1932	Rare Book and Manuscript Library  Columbia University	Robert Flaherty Papers	Box 27										Visible Evidence  Robert Flaherty  Tabu  Murnau					
448	Telegraph from Pare Lorentz to John Steinbeck	Repository:هتColumbia University Rare Books & Manuscript LibraryCollection:هتPare Lorentz Papers		Documentary Tradition			Columbia University Rare Books & Manuscript Library	Pare Lorentz Papers																
111	The Flying Ace  poster	Source:هتNorman Film Co.Repository:هتIndiana UniversityCollection:هتBlack Film ArchiveYear:هت1922Film Title:هتThe Flying AceDirector:هتRichard E. Norman	1922	Silent African American Cinema	Historiography	1922	Indiana University	Black Film Archive	Norman Film Co.				The Flying Ace	Richard E. Norman										
20	Three Cinema 16 invitations			Avant-Garde Historiography	Historiography																			
183	Verso of research still (back of a house)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102028.jpg	307	_original	_original | thumbnail | preview	
183	Verso of research still (back of a house)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102028.thumbnail.jpg	308	thumbnail	_original | thumbnail | preview	
183	Verso of research still (back of a house)	Repository:هتRare Book & Manuscript Library  Columbia University Collection:هتPare Lorentz PapersLocation:هتBox 37  Folder 2 Series II.3Physical Description:هتPhotograph					Rare Book & Manuscript Library  Columbia University	Pare Lorentz Papers									Box 37  Folder 2 Series II.3	Photograph		sites/files/gainesfilm/images/1000102028.preview.jpg	309	preview	_original | thumbnail | preview	
324	Vogel: Riposte from Cinema 16" (1 of 2)"	Source:هتEsquire magazineYear:هت1962Notes:هتResponse to MacDonald's article. Includes Macdonald's reply	1962	Avant-Garde Historiography	Historiography	1962			Esquire magazine										Response to MacDonald's article. Includes Macdonald's reply	sites/files/gainesfilm/images/vogel_esquire1.jpg	768	_original	_original | thumbnail | preview	
324	Vogel: Riposte from Cinema 16" (1 of 2)"	Source:هتEsquire magazineYear:هت1962Notes:هتResponse to MacDonald's article. Includes Macdonald's reply	1962	Avant-Garde Historiography	Historiography	1962			Esquire magazine										Response to MacDonald's article. Includes Macdonald's reply	sites/files/gainesfilm/images/vogel_esquire1.thumbnail.jpg	769	thumbnail	_original | thumbnail | preview	
324	Vogel: Riposte from Cinema 16" (1 of 2)"	Source:هتEsquire magazineYear:هت1962Notes:هتResponse to MacDonald's article. Includes Macdonald's reply	1962	Avant-Garde Historiography	Historiography	1962			Esquire magazine										Response to MacDonald's article. Includes Macdonald's reply	sites/files/gainesfilm/images/vogel_esquire1.preview.jpg	770	preview	_original | thumbnail | preview	
325	Vogel: Riposte from Cinema 16" (2 of 2)"	Source:هتEsquire magazineYear:هت1962Notes:هتResponse to MacDonald's article. Includes Macdonald's reply	1962	Avant-Garde Historiography	Historiography	1962			Esquire magazine										Response to MacDonald's article. Includes Macdonald's reply	sites/files/gainesfilm/images/vogel_esquire2.jpg	771	_original	_original | thumbnail | preview	
325	Vogel: Riposte from Cinema 16" (2 of 2)"	Source:هتEsquire magazineYear:هت1962Notes:هتResponse to MacDonald's article. Includes Macdonald's reply	1962	Avant-Garde Historiography	Historiography	1962			Esquire magazine										Response to MacDonald's article. Includes Macdonald's reply	sites/files/gainesfilm/images/vogel_esquire2.thumbnail.jpg	772	thumbnail	_original | thumbnail | preview	
